timestamp,open,high,low,close,volume
2022-06-08 01:15:00,30992.05000,31138.59000,30933.11000,31112.63000,864
2022-06-08 01:00:00,31079.67000,31092.83000,30738.51000,30992.04000,1986
2022-06-08 00:45:00,31161.50000,31208.82000,31062.76000,31079.67000,394
2022-06-08 00:30:00,31276.40000,31327.22000,31156.00000,31161.50000,865
2022-06-08 00:15:00,31260.95000,31299.32000,31137.02000,31276.40000,731
2022-06-08 00:00:00,31125.32000,31264.65000,31050.83000,31260.01000,1366
2022-06-07 23:45:00,31302.00000,31353.47000,31096.33000,31125.33000,640
2022-06-07 23:30:00,31127.49000,31386.46000,31127.49000,31302.00000,823
2022-06-07 23:15:00,31179.26000,31349.98000,30930.00000,31127.50000,1565
2022-06-07 23:00:00,31259.96000,31332.53000,30914.26000,31179.25000,3366
2022-06-07 22:45:00,31136.08000,31568.00000,30300.00000,31259.96000,7328
2022-06-07 22:30:00,31382.78000,31395.15000,31077.02000,31136.09000,1385
2022-06-07 22:15:00,31430.00000,31466.35000,31322.33000,31382.78000,880
2022-06-07 22:00:00,31401.21000,31490.00000,31391.19000,31430.00000,708
2022-06-07 21:45:00,31424.40000,31482.69000,31361.36000,31401.21000,548
2022-06-07 21:30:00,31301.84000,31454.00000,31271.10000,31424.39000,772
2022-06-07 21:15:00,31435.23000,31547.56000,31296.66000,31301.84000,1233
2022-06-07 21:00:00,31350.33000,31500.00000,31349.80000,31435.22000,1016
2022-06-07 20:45:00,31374.58000,31429.99000,31281.00000,31350.33000,996
2022-06-07 20:30:00,31347.74000,31473.22000,31268.01000,31374.58000,1994
2022-06-07 20:15:00,31262.70000,31589.60000,31262.69000,31347.74000,2472
2022-06-07 20:00:00,31059.71000,31521.67000,31048.99000,31262.69000,3062
2022-06-07 19:45:00,30924.42000,31429.85000,30893.30000,31059.71000,4558
2022-06-07 19:30:00,30411.76000,30950.00000,30407.91000,30924.41000,2546
2022-06-07 19:15:00,30427.21000,30445.06000,30365.23000,30411.76000,699
2022-06-07 19:00:00,30193.42000,30460.72000,30189.78000,30427.20000,1402
2022-06-07 18:45:00,30171.97000,30209.03000,30131.88000,30193.41000,431
2022-06-07 18:30:00,30200.38000,30268.65000,30165.43000,30171.97000,710
2022-06-07 18:15:00,30147.79000,30207.55000,30080.00000,30200.38000,610
2022-06-07 18:00:00,29943.76000,30167.26000,29925.19000,30147.79000,779
2022-06-07 17:45:00,29912.05000,29961.25000,29906.03000,29943.75000,247
2022-06-07 17:30:00,29945.51000,29958.02000,29892.93000,29912.05000,211
2022-06-07 17:15:00,29939.06000,29989.30000,29893.57000,29945.51000,323
2022-06-07 17:00:00,29918.32000,29972.73000,29863.20000,29939.06000,447
2022-06-07 16:45:00,29913.53000,29944.27000,29873.34000,29918.31000,369
2022-06-07 16:30:00,29826.99000,29950.00000,29800.00000,29913.53000,531
2022-06-07 16:15:00,29841.29000,29846.67000,29747.62000,29827.00000,439
2022-06-07 16:00:00,29891.17000,29899.38000,29800.19000,29841.29000,402
2022-06-07 15:45:00,29840.22000,29905.07000,29801.61000,29891.17000,520
2022-06-07 15:30:00,29811.74000,29858.29000,29775.80000,29840.22000,757
2022-06-07 15:15:00,29948.08000,30027.01000,29805.79000,29811.75000,1098
2022-06-07 15:00:00,29908.72000,29967.88000,29833.81000,29948.08000,980
2022-06-07 14:45:00,29882.79000,30041.25000,29870.29000,29908.73000,1764
2022-06-07 14:30:00,29693.17000,29911.86000,29668.74000,29882.78000,2422
2022-06-07 14:15:00,29575.04000,29694.22000,29541.44000,29693.17000,831
2022-06-07 14:00:00,29564.47000,29650.00000,29506.33000,29575.05000,793
2022-06-07 13:45:00,29620.24000,29715.57000,29550.25000,29564.48000,1185
2022-06-07 13:30:00,29542.48000,29658.05000,29430.01000,29620.23000,1441
2022-06-07 13:15:00,29478.21000,29562.90000,29477.58000,29542.48000,383
2022-06-07 13:00:00,29504.21000,29536.03000,29475.45000,29478.21000,261
2022-06-07 12:45:00,29552.72000,29570.00000,29453.36000,29504.21000,721
2022-06-07 12:30:00,29437.73000,29559.58000,29431.01000,29552.72000,612
2022-06-07 12:15:00,29506.13000,29528.06000,29401.44000,29437.73000,636
2022-06-07 12:00:00,29521.51000,29546.38000,29487.97000,29506.12000,666
2022-06-07 11:45:00,29498.82000,29533.16000,29474.20000,29521.50000,316
2022-06-07 11:30:00,29532.43000,29552.86000,29483.09000,29498.82000,443
2022-06-07 11:15:00,29453.69000,29546.11000,29420.46000,29532.42000,576
2022-06-07 11:00:00,29597.79000,29617.57000,29345.00000,29453.69000,1675
2022-06-07 10:45:00,29601.31000,29655.96000,29582.00000,29597.79000,238
2022-06-07 10:30:00,29585.53000,29643.39000,29585.53000,29601.31000,280
2022-06-07 10:15:00,29621.14000,29630.07000,29532.50000,29585.53000,375
2022-06-07 10:00:00,29561.53000,29621.15000,29561.53000,29621.15000,247
2022-06-07 09:45:00,29579.56000,29610.92000,29560.01000,29561.54000,240
2022-06-07 09:30:00,29567.20000,29589.85000,29553.41000,29579.55000,298
2022-06-07 09:15:00,29594.29000,29613.69000,29550.00000,29567.20000,336
2022-06-07 09:00:00,29652.76000,29663.91000,29580.00000,29594.29000,513
2022-06-07 08:45:00,29718.34000,29723.55000,29609.31000,29652.76000,457
2022-06-07 08:30:00,29629.86000,29733.63000,29600.84000,29718.34000,730
2022-06-07 08:15:00,29615.80000,29646.97000,29595.13000,29629.86000,528
2022-06-07 08:00:00,29585.12000,29628.01000,29560.54000,29615.81000,412
2022-06-07 07:45:00,29534.76000,29598.75000,29534.75000,29585.12000,426
2022-06-07 07:30:00,29558.05000,29575.20000,29521.29000,29534.75000,341
2022-06-07 07:15:00,29558.43000,29581.47000,29500.00000,29558.06000,434
2022-06-07 07:00:00,29521.23000,29558.44000,29493.92000,29558.43000,425
2022-06-07 06:45:00,29501.02000,29539.87000,29478.92000,29521.24000,299
2022-06-07 06:30:00,29493.84000,29523.81000,29451.67000,29501.01000,301
2022-06-07 06:15:00,29515.19000,29535.63000,29441.92000,29493.84000,517
2022-06-07 06:00:00,29478.40000,29561.26000,29472.14000,29515.19000,371
2022-06-07 05:45:00,29499.49000,29632.49000,29477.14000,29478.41000,572
2022-06-07 05:30:00,29448.13000,29532.16000,29448.12000,29499.49000,542
2022-06-07 05:15:00,29506.18000,29533.11000,29401.00000,29448.13000,1584
2022-06-07 05:00:00,29522.42000,29540.00000,29481.52000,29506.18000,1178
2022-06-07 04:45:00,29521.26000,29565.40000,29498.11000,29522.42000,509
2022-06-07 04:30:00,29585.45000,29608.00000,29476.94000,29521.25000,877
2022-06-07 04:15:00,29497.24000,29590.49000,29472.85000,29585.44000,849
2022-06-07 04:00:00,29563.61000,29585.70000,29455.40000,29497.24000,1053
2022-06-07 03:45:00,29614.54000,29644.50000,29550.00000,29563.62000,871
2022-06-07 03:30:00,29567.82000,29645.80000,29562.95000,29614.54000,3016
2022-06-07 03:15:00,29444.72000,29668.10000,29435.03000,29567.83000,1233
2022-06-07 03:00:00,29402.09000,29461.36000,29340.00000,29444.71000,999
2022-06-07 02:45:00,29306.06000,29494.54000,29300.00000,29402.08000,1307
2022-06-07 02:30:00,29289.09000,29413.41000,29218.96000,29306.07000,1341
2022-06-07 02:15:00,29421.44000,29460.04000,29224.70000,29289.10000,1802
2022-06-07 02:00:00,29568.47000,29568.48000,29327.14000,29422.87000,1907
2022-06-07 01:45:00,29781.49000,29785.70000,29295.18000,29568.47000,5358
2022-06-07 01:30:00,29923.78000,29923.78000,29741.00000,29781.49000,1503
2022-06-07 01:15:00,30189.18000,30195.08000,29814.92000,29923.78000,1950
2022-06-07 01:00:00,30197.77000,30257.14000,29960.07000,30189.19000,2650
2022-06-07 00:45:00,30312.73000,30419.37000,30131.01000,30197.77000,1834
2022-06-07 00:30:00,30753.02000,30784.32000,30293.73000,30312.73000,4399
2022-06-07 00:15:00,31237.26000,31287.47000,30633.37000,30753.03000,3368
2022-06-07 00:00:00,31373.10000,31381.03000,31230.13000,31237.25000,579
2022-06-06 23:45:00,31340.09000,31395.52000,31326.70000,31373.10000,225
2022-06-06 23:30:00,31356.81000,31356.81000,31317.61000,31340.09000,149
2022-06-06 23:15:00,31349.63000,31379.48000,31320.00000,31356.81000,229
2022-06-06 23:00:00,31395.55000,31431.14000,31327.08000,31349.63000,407
2022-06-06 22:45:00,31432.22000,31454.17000,31381.58000,31395.55000,218
2022-06-06 22:30:00,31433.81000,31467.97000,31394.89000,31432.21000,218
2022-06-06 22:15:00,31483.05000,31483.06000,31407.50000,31433.81000,311
2022-06-06 22:00:00,31488.86000,31543.40000,31467.49000,31483.05000,215
2022-06-06 21:45:00,31514.29000,31555.87000,31488.06000,31488.86000,196
2022-06-06 21:30:00,31527.54000,31598.17000,31410.23000,31514.29000,486
2022-06-06 21:15:00,31511.76000,31599.85000,31501.65000,31527.53000,402
2022-06-06 21:00:00,31462.49000,31516.28000,31440.21000,31511.77000,215
2022-06-06 20:45:00,31365.18000,31481.79000,31358.64000,31462.49000,283
2022-06-06 20:30:00,31413.26000,31462.70000,31354.84000,31365.19000,315
2022-06-06 20:15:00,31333.30000,31542.66000,31323.44000,31413.25000,575
2022-06-06 20:00:00,31470.72000,31476.95000,31272.39000,31333.30000,641
2022-06-06 19:45:00,31434.08000,31483.96000,31381.16000,31470.72000,512
2022-06-06 19:30:00,31284.95000,31467.50000,31263.24000,31434.08000,504
2022-06-06 19:15:00,31287.43000,31338.73000,31244.99000,31284.96000,364
2022-06-06 19:00:00,31349.50000,31366.76000,31275.37000,31287.43000,383
2022-06-06 18:45:00,31378.67000,31437.60000,31246.87000,31349.50000,668
2022-06-06 18:30:00,31320.67000,31378.68000,31230.24000,31378.68000,495
2022-06-06 18:15:00,31355.94000,31356.74000,31271.95000,31320.68000,411
2022-06-06 18:00:00,31346.12000,31385.07000,31294.43000,31355.94000,443
2022-06-06 17:45:00,31304.49000,31363.30000,31265.25000,31346.12000,505
2022-06-06 17:30:00,31239.12000,31305.18000,31201.19000,31305.02000,623
2022-06-06 17:15:00,31227.98000,31264.94000,31000.01000,31239.12000,1596
2022-06-06 17:00:00,31310.95000,31372.99000,31205.17000,31227.98000,604
2022-06-06 16:45:00,31276.40000,31329.00000,31229.34000,31310.95000,577
2022-06-06 16:30:00,31287.73000,31354.52000,31223.78000,31276.40000,840
2022-06-06 16:15:00,31401.09000,31409.65000,31272.49000,31287.73000,924
2022-06-06 16:00:00,31541.41000,31555.75000,31386.07000,31401.09000,1012
2022-06-06 15:45:00,31457.93000,31559.41000,31391.77000,31541.42000,928
2022-06-06 15:30:00,31260.26000,31476.95000,31255.70000,31457.93000,1260
2022-06-06 15:15:00,31360.00000,31387.42000,31162.55000,31260.25000,2263
2022-06-06 15:00:00,31506.69000,31534.52000,31322.64000,31360.00000,1050
2022-06-06 14:45:00,31648.68000,31672.97000,31450.28000,31506.69000,745
2022-06-06 14:30:00,31698.57000,31765.64000,31601.96000,31648.67000,1236
2022-06-06 14:15:00,31607.32000,31747.06000,31543.49000,31698.58000,1195
2022-06-06 14:00:00,31442.96000,31673.32000,31421.73000,31607.32000,1740
2022-06-06 13:45:00,31451.07000,31472.32000,31337.49000,31442.96000,1359
2022-06-06 13:30:00,31468.41000,31527.90000,31256.00000,31451.06000,1933
2022-06-06 13:15:00,31423.43000,31475.36000,31345.00000,31468.41000,673
2022-06-06 13:00:00,31408.97000,31432.68000,31379.87000,31423.44000,346
2022-06-06 12:45:00,31432.90000,31466.91000,31363.12000,31408.96000,528
2022-06-06 12:30:00,31409.77000,31479.57000,31399.21000,31432.90000,370
2022-06-06 12:15:00,31415.00000,31417.95000,31346.95000,31409.78000,475
2022-06-06 12:00:00,31396.72000,31468.55000,31396.71000,31414.99000,558
2022-06-06 11:45:00,31393.76000,31420.00000,31349.34000,31396.71000,550
2022-06-06 11:30:00,31389.60000,31438.93000,31340.29000,31393.75000,485
2022-06-06 11:15:00,31416.15000,31475.60000,31338.37000,31389.60000,902
2022-06-06 11:00:00,31483.19000,31599.37000,31383.54000,31416.14000,713
2022-06-06 10:45:00,31470.02000,31535.90000,31460.33000,31483.19000,495
2022-06-06 10:30:00,31423.98000,31472.87000,31390.00000,31470.02000,391
2022-06-06 10:15:00,31417.37000,31449.45000,31390.01000,31423.99000,338
2022-06-06 10:00:00,31475.13000,31492.28000,31393.86000,31417.37000,427
2022-06-06 09:45:00,31413.65000,31475.14000,31408.84000,31475.14000,373
2022-06-06 09:30:00,31398.11000,31420.00000,31380.00000,31413.64000,488
2022-06-06 09:15:00,31435.61000,31512.15000,31397.30000,31398.10000,535
2022-06-06 09:00:00,31469.27000,31550.00000,31412.99000,31435.60000,834
2022-06-06 08:45:00,31406.61000,31469.28000,31373.89000,31469.28000,476
2022-06-06 08:30:00,31443.84000,31483.28000,31380.78000,31406.61000,780
2022-06-06 08:15:00,31353.15000,31443.85000,31331.89000,31443.85000,503
2022-06-06 08:00:00,31292.76000,31395.35000,31281.00000,31353.14000,936
2022-06-06 07:45:00,31199.91000,31293.47000,31199.91000,31292.77000,429
2022-06-06 07:30:00,31323.55000,31329.20000,31196.74000,31199.92000,558
2022-06-06 07:15:00,31313.79000,31349.00000,31289.63000,31323.55000,468
2022-06-06 07:00:00,31274.23000,31393.15000,31260.28000,31313.79000,783
2022-06-06 06:45:00,31248.03000,31434.75000,31248.03000,31274.23000,1394
2022-06-06 06:30:00,31217.77000,31306.84000,31215.00000,31248.04000,348
2022-06-06 06:15:00,31173.01000,31249.99000,31160.42000,31217.76000,413
2022-06-06 06:00:00,31169.05000,31208.45000,31165.31000,31173.01000,463
2022-06-06 05:45:00,31219.09000,31239.66000,31153.97000,31169.05000,488
2022-06-06 05:30:00,31226.16000,31271.85000,31219.09000,31219.09000,368
2022-06-06 05:15:00,31206.49000,31252.70000,31153.60000,31226.15000,625
2022-06-06 05:00:00,31222.91000,31283.34000,31202.71000,31206.49000,454
2022-06-06 04:45:00,31228.93000,31288.20000,31212.74000,31222.91000,396
2022-06-06 04:30:00,31272.80000,31286.91000,31212.31000,31228.93000,402
2022-06-06 04:15:00,31242.87000,31282.81000,31148.43000,31272.80000,574
2022-06-06 04:00:00,31250.99000,31357.00000,31202.01000,31242.87000,1003
2022-06-06 03:45:00,31062.12000,31276.87000,31054.61000,31251.00000,1430
2022-06-06 03:30:00,31077.45000,31113.07000,31037.62000,31062.11000,617
2022-06-06 03:15:00,31107.58000,31218.50000,31059.32000,31077.44000,2578
2022-06-06 03:00:00,30926.12000,31157.36000,30926.11000,31107.59000,1526
2022-06-06 02:45:00,30955.93000,30999.61000,30926.11000,30926.11000,484
2022-06-06 02:30:00,30981.75000,31145.32000,30951.98000,30955.94000,1248
2022-06-06 02:15:00,30985.08000,31006.83000,30881.98000,30981.74000,696
2022-06-06 02:00:00,30844.06000,31029.00000,30844.06000,30985.08000,1748
2022-06-06 01:45:00,30594.51000,30924.56000,30560.62000,30844.07000,1815
2022-06-06 01:30:00,30581.19000,30657.10000,30567.83000,30594.50000,849
2022-06-06 01:15:00,30414.52000,30644.40000,30414.52000,30581.19000,1824
2022-06-06 01:00:00,30301.69000,30435.76000,30301.69000,30414.52000,889
2022-06-06 00:45:00,30084.74000,30396.99000,30055.08000,30301.70000,1276
2022-06-06 00:30:00,29987.15000,30084.74000,29987.15000,30084.74000,490
2022-06-06 00:15:00,29934.55000,30024.00000,29925.54000,29987.15000,376
2022-06-06 00:00:00,29919.20000,29998.61000,29890.23000,29934.55000,347
2022-06-05 23:45:00,29926.11000,29958.17000,29900.61000,29919.21000,303
2022-06-05 23:30:00,29926.03000,29950.45000,29894.89000,29926.10000,274
2022-06-05 23:15:00,30032.82000,30033.29000,29920.99000,29926.02000,393
2022-06-05 23:00:00,30022.67000,30050.92000,30005.47000,30032.82000,244
2022-06-05 22:45:00,29945.49000,30059.78000,29945.48000,30022.67000,470
2022-06-05 22:30:00,29948.54000,29957.87000,29875.01000,29945.49000,396
2022-06-05 22:15:00,29993.91000,30037.04000,29948.53000,29948.54000,296
2022-06-05 22:00:00,29965.23000,30070.83000,29944.81000,29993.90000,782
2022-06-05 21:45:00,29926.58000,29980.78000,29912.45000,29965.23000,148
2022-06-05 21:30:00,29864.77000,29996.75000,29860.71000,29926.58000,183
2022-06-05 21:15:00,29890.46000,29898.07000,29815.75000,29864.77000,257
2022-06-05 21:00:00,29945.85000,29946.85000,29835.03000,29890.46000,416
2022-06-05 20:45:00,29997.42000,30003.58000,29945.84000,29945.84000,239
2022-06-05 20:30:00,30066.19000,30084.85000,29995.15000,29997.41000,196
2022-06-05 20:15:00,30104.50000,30110.28000,30066.18000,30066.18000,136
2022-06-05 20:00:00,30049.85000,30127.47000,30049.85000,30104.50000,222
2022-06-05 19:45:00,29980.37000,30100.00000,29980.37000,30049.86000,292
2022-06-05 19:30:00,29982.52000,29990.62000,29962.44000,29980.37000,166
2022-06-05 19:15:00,29990.96000,29997.92000,29956.07000,29982.52000,171
2022-06-05 19:00:00,29996.31000,30012.26000,29980.92000,29990.96000,113
2022-06-05 18:45:00,29981.95000,30042.86000,29981.95000,29996.31000,221
2022-06-05 18:30:00,30055.88000,30055.89000,29979.44000,29981.95000,184
2022-06-05 18:15:00,30015.94000,30065.96000,30000.00000,30055.88000,221
2022-06-05 18:00:00,30022.00000,30092.09000,29996.20000,30015.95000,276
2022-06-05 17:45:00,30059.03000,30120.50000,29988.07000,30021.99000,340
2022-06-05 17:30:00,30046.66000,30132.47000,30006.90000,30059.02000,567
2022-06-05 17:15:00,29948.72000,30124.98000,29931.14000,30046.66000,608
2022-06-05 17:00:00,29866.95000,29962.90000,29846.38000,29948.72000,340
2022-06-05 16:45:00,29868.83000,29879.84000,29801.48000,29866.94000,189
2022-06-05 16:30:00,29853.99000,29884.89000,29761.00000,29868.83000,457
2022-06-05 16:15:00,30045.88000,30083.41000,29826.96000,29853.99000,699
2022-06-05 16:00:00,29972.23000,30189.00000,29932.35000,30045.89000,1813
2022-06-05 15:45:00,29885.62000,29981.00000,29873.08000,29972.22000,504
2022-06-05 15:30:00,29829.20000,29950.00000,29788.39000,29885.62000,512
2022-06-05 15:15:00,29803.15000,29879.00000,29788.39000,29829.20000,330
2022-06-05 15:00:00,29791.72000,29829.65000,29781.70000,29803.15000,223
2022-06-05 14:45:00,29776.51000,29837.86000,29752.87000,29791.71000,286
2022-06-05 14:30:00,29755.71000,29807.82000,29751.24000,29776.50000,170
2022-06-05 14:15:00,29676.21000,29800.00000,29671.39000,29755.71000,395
2022-06-05 14:00:00,29656.45000,29687.34000,29626.65000,29676.21000,183
2022-06-05 13:45:00,29702.07000,29738.45000,29640.73000,29656.46000,202
2022-06-05 13:30:00,29704.82000,29715.81000,29678.05000,29702.07000,137
2022-06-05 13:15:00,29742.51000,29742.52000,29704.81000,29704.81000,88
2022-06-05 13:00:00,29718.00000,29754.89000,29717.99000,29742.52000,80
2022-06-05 12:45:00,29709.61000,29726.94000,29698.26000,29717.99000,85
2022-06-05 12:30:00,29761.38000,29776.71000,29702.23000,29709.61000,161
2022-06-05 12:15:00,29695.82000,29780.65000,29675.24000,29761.39000,211
2022-06-05 12:00:00,29718.69000,29724.20000,29694.36000,29695.81000,106
2022-06-05 11:45:00,29683.96000,29742.13000,29679.99000,29718.69000,188
2022-06-05 11:30:00,29655.00000,29698.89000,29645.93000,29683.95000,201
2022-06-05 11:15:00,29601.39000,29655.00000,29588.95000,29655.00000,171
2022-06-05 11:00:00,29641.65000,29646.36000,29600.00000,29601.38000,156
2022-06-05 10:45:00,29670.38000,29690.50000,29637.38000,29641.65000,89
2022-06-05 10:30:00,29682.98000,29691.80000,29658.29000,29670.38000,61
2022-06-05 10:15:00,29660.27000,29710.00000,29655.64000,29682.97000,178
2022-06-05 10:00:00,29639.46000,29662.42000,29600.00000,29660.27000,164
2022-06-05 09:45:00,29649.99000,29666.38000,29624.39000,29639.46000,210
2022-06-05 09:30:00,29621.90000,29666.22000,29531.42000,29649.99000,344
2022-06-05 09:15:00,29585.89000,29638.53000,29570.78000,29621.90000,260
2022-06-05 09:00:00,29691.82000,29691.82000,29555.00000,29586.95000,344
2022-06-05 08:45:00,29724.81000,29738.73000,29689.09000,29691.81000,119
2022-06-05 08:30:00,29699.99000,29735.00000,29699.86000,29724.80000,114
2022-06-05 08:15:00,29689.31000,29736.68000,29686.65000,29699.98000,216
2022-06-05 08:00:00,29645.68000,29703.92000,29643.93000,29689.32000,165
2022-06-05 07:45:00,29794.29000,29794.29000,29645.67000,29645.67000,294
2022-06-05 07:30:00,29809.10000,29809.87000,29786.74000,29794.28000,125
2022-06-05 07:15:00,29740.97000,29810.20000,29738.87000,29809.09000,112
2022-06-05 07:00:00,29729.71000,29747.70000,29709.62000,29740.97000,134
2022-06-05 06:45:00,29774.43000,29774.44000,29729.70000,29729.71000,120
2022-06-05 06:30:00,29766.42000,29778.42000,29762.34000,29774.44000,82
2022-06-05 06:15:00,29787.07000,29787.46000,29763.73000,29766.41000,108
2022-06-05 06:00:00,29793.94000,29796.83000,29782.11000,29786.38000,64
2022-06-05 05:45:00,29795.84000,29819.85000,29788.00000,29793.95000,121
2022-06-05 05:30:00,29801.23000,29812.50000,29785.23000,29795.83000,132
2022-06-05 05:15:00,29761.04000,29801.23000,29751.09000,29801.22000,107
2022-06-05 05:00:00,29722.90000,29761.05000,29722.89000,29761.04000,78
2022-06-05 04:45:00,29725.43000,29755.09000,29722.89000,29722.90000,101
2022-06-05 04:30:00,29715.96000,29737.02000,29704.82000,29725.42000,118
2022-06-05 04:15:00,29696.78000,29717.22000,29686.00000,29715.97000,137
2022-06-05 04:00:00,29766.95000,29782.19000,29690.92000,29696.79000,289
2022-06-05 03:45:00,29765.73000,29766.95000,29748.88000,29766.95000,89
2022-06-05 03:30:00,29795.70000,29808.40000,29751.33000,29765.73000,116
2022-06-05 03:15:00,29781.36000,29819.95000,29776.88000,29795.71000,115
2022-06-05 03:00:00,29793.99000,29795.99000,29749.75000,29781.36000,152
2022-06-05 02:45:00,29782.20000,29796.31000,29773.66000,29793.99000,121
2022-06-05 02:30:00,29792.91000,29795.77000,29766.41000,29782.20000,101
2022-06-05 02:15:00,29788.39000,29799.99000,29774.55000,29792.90000,144
2022-06-05 02:00:00,29691.73000,29795.25000,29678.50000,29788.39000,225
2022-06-05 01:45:00,29721.74000,29735.52000,29691.73000,29691.74000,202
2022-06-05 01:30:00,29731.67000,29750.00000,29703.15000,29721.73000,120
2022-06-05 01:15:00,29708.23000,29738.74000,29681.85000,29731.67000,314
2022-06-05 01:00:00,29740.64000,29755.23000,29702.41000,29708.23000,223
2022-06-05 00:45:00,29793.50000,29802.83000,29729.37000,29740.64000,238
2022-06-05 00:30:00,29868.06000,29868.07000,29792.70000,29793.50000,173
2022-06-05 00:15:00,29865.46000,29897.18000,29865.45000,29868.06000,148
2022-06-05 00:00:00,29864.03000,29883.93000,29813.11000,29865.46000,223
2022-06-04 23:45:00,29796.69000,29869.40000,29788.11000,29864.04000,225
2022-06-04 23:30:00,29778.07000,29806.96000,29778.06000,29796.69000,111
2022-06-04 23:15:00,29813.11000,29820.80000,29771.22000,29778.07000,267
2022-06-04 23:00:00,29808.02000,29825.23000,29784.70000,29813.11000,145
2022-06-04 22:45:00,29794.73000,29829.71000,29794.73000,29808.01000,176
2022-06-04 22:30:00,29857.92000,29877.57000,29791.65000,29794.74000,180
2022-06-04 22:15:00,29924.44000,29976.67000,29849.88000,29857.93000,476
2022-06-04 22:00:00,29846.33000,29977.99000,29824.89000,29924.44000,824
2022-06-04 21:45:00,29826.46000,29862.57000,29760.47000,29846.33000,205
2022-06-04 21:30:00,29760.35000,29844.43000,29745.51000,29826.46000,94
2022-06-04 21:15:00,29763.68000,29784.28000,29745.78000,29760.35000,159
2022-06-04 21:00:00,29749.77000,29775.98000,29749.76000,29763.68000,154
2022-06-04 20:45:00,29732.58000,29750.00000,29711.53000,29749.77000,165
2022-06-04 20:30:00,29715.81000,29736.70000,29715.81000,29732.58000,146
2022-06-04 20:15:00,29635.40000,29731.61000,29635.40000,29715.82000,170
2022-06-04 20:00:00,29655.41000,29698.64000,29632.05000,29635.40000,137
2022-06-04 19:45:00,29648.19000,29673.99000,29646.34000,29655.41000,161
2022-06-04 19:30:00,29709.09000,29709.09000,29634.05000,29648.18000,214
2022-06-04 19:15:00,29719.84000,29725.63000,29706.11000,29709.09000,126
2022-06-04 19:00:00,29768.68000,29775.37000,29714.20000,29719.84000,238
2022-06-04 18:45:00,29782.88000,29793.30000,29768.01000,29768.67000,120
2022-06-04 18:30:00,29747.82000,29799.82000,29747.81000,29782.88000,177
2022-06-04 18:15:00,29771.92000,29787.74000,29746.20000,29747.81000,260
2022-06-04 18:00:00,29712.52000,29792.27000,29712.51000,29771.92000,204
2022-06-04 17:45:00,29685.84000,29737.69000,29685.84000,29712.52000,179
2022-06-04 17:30:00,29654.62000,29717.36000,29613.40000,29685.85000,212
2022-06-04 17:15:00,29676.29000,29682.13000,29613.26000,29654.61000,360
2022-06-04 17:00:00,29751.41000,29755.24000,29670.00000,29676.28000,265
2022-06-04 16:45:00,29785.01000,29787.83000,29747.63000,29751.41000,338
2022-06-04 16:30:00,29774.32000,29796.26000,29760.00000,29785.02000,269
2022-06-04 16:15:00,29808.01000,29827.89000,29770.89000,29774.33000,191
2022-06-04 16:00:00,29858.79000,29858.80000,29795.94000,29808.01000,338
2022-06-04 15:45:00,29805.99000,29858.80000,29795.55000,29858.80000,322
2022-06-04 15:30:00,29860.93000,29888.01000,29802.53000,29806.00000,339
2022-06-04 15:15:00,29804.70000,29884.99000,29750.29000,29860.92000,438
2022-06-04 15:00:00,29777.31000,29843.68000,29758.31000,29804.70000,392
2022-06-04 14:45:00,29772.13000,29826.52000,29746.16000,29777.32000,319
2022-06-04 14:30:00,29737.11000,29988.88000,29674.61000,29772.13000,1325
